conceptType,conceptUri,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,inScheme,description,code
SkillGroup,http://data.europa.eu/esco/skill/81d95361-e7dd-4f75-a243-d646a7dd6a28,تشطيب الأجزاء الداخلية أو الخارجية للمباني,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.3.0
SkillGroup,http://data.europa.eu/esco/skill/81f29457-6d0d-4f46-9e0a-7295c7c6f090,الرد على الشكاوى,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.1.3
SkillGroup,http://data.europa.eu/esco/skill/821ecf8f-3c2a-4b89-a9f1-b2aa7fb0b625,التّنظيف,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.11
SkillGroup,http://data.europa.eu/esco/skill/82463bb1-85d1-4e99-a4ce-08508fc3b2a3,دعم الآخرين,,,released,2023-10-26T08:00:39.789Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","توجيه أو مساعدة الأفراد الأقل خبرة أو أقل معرفة، وتقديم الدعم لمن هم في ضائقة.
  ",T4.2
SkillGroup,http://data.europa.eu/esco/skill/8267ecb5-c976-4b6a-809b-4ceecb954967,مهارات وخبرات التفكير,,,released,2021-08-30T08:20:35.122Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","المهارات والخبرات المتصلة بالقدرة على تطبيق العمليات العقلية لجمع، وإخراج المفاهيم، والتحليل، والاختصار، و/أو تقييم المعلومات التي تم جمعها من، أو التي نتجت عن، الملاحظة والخبرة والتفكير والتفكير المنطقي أو الاتصالات. وتشمل القدرة على تقييم واستخدام المعلومات بمختلف أنواعها في تخطيط الأنشطة وتحقيق الأهداف وحل المشاكل والتعامل مع المشاكل وتنفيذ المهام المعقدة بأشكال تقليدية أو جديدة.
  ",T2
SkillGroup,http://data.europa.eu/esco/skill/827de17d-3fc1-4ba5-b4e0-850c51e750c8,تجميع المنتجات وتصنيعها,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.5.0
SkillGroup,http://data.europa.eu/esco/skill/82c084ea-15e9-4d55-98dc-ede0f767baee,المهارات المعلوماتية,,,released,2023-07-06T10:17:07.253Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.0
SkillGroup,http://data.europa.eu/esco/skill/8369011d-de43-4800-bcce-be12e19828a5,قبول التعليقات,,,released,2022-06-19T14:48:30.73Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.8.4
SkillGroup,http://data.europa.eu/esco/skill/8427894f-2622-4b97-9366-72234a5fab50,تشغيل مركبة مائية,,,released,2020-12-02T16:19:04.329Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.3
SkillGroup,http://data.europa.eu/esco/skill/842ebeb2-d252-4bde-98fe-e0463f7009db,استخدام الأدوات الرقمية للتحكّم في الآلات,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S5.7
SkillGroup,http://data.europa.eu/esco/skill/848c0306-8cbe-4693-a275-d99807c0173c,التنسيق والتواصل الشبكي,,,released,2022-06-19T14:48:30.73Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.2.0
SkillGroup,http://data.europa.eu/esco/skill/85b379e7-e0b7-48b8-baa7-631f50a7cdd5,التواصل والتعاون والإبداع,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.0
SkillGroup,http://data.europa.eu/esco/skill/869fc2ce-478f-4420-8766-e1f02cec4fb2,مهارات الإدارة,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4
SkillGroup,http://data.europa.eu/esco/skill/872c0ddb-f056-4f51-afac-fc3d6fae0f5b,تشغيل المعدات الطبية,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.6.1
SkillGroup,http://data.europa.eu/esco/skill/87dff904-fb74-4d59-972e-1c2387579d94,توجيه الأنشطة التنفيذية,,,released,2023-01-27T11:28:14.096Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.2.1
SkillGroup,http://data.europa.eu/esco/skill/8826b057-0e80-4e3d-9efc-1e179d597f40,مساعدة الناس على التنقل,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.6.1
SkillGroup,http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,تصميم النٌّظم والمنتجات,,,released,2020-12-02T16:09:56.551Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.11.0
SkillGroup,http://data.europa.eu/esco/skill/888f286e-272f-4e54-8a3b-9fa391870618,زراعة وتشذيب وحصد الأشجار والمحاصيل والنباتات الأخرى,,,released,2022-06-07T09:52:51.187Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.4.2
SkillGroup,http://data.europa.eu/esco/skill/8984a92c-416e-498f-abd3-a9dd819e5c03,تركيب أغطية الأرضيات والجدران,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.3.4
SkillGroup,http://data.europa.eu/esco/skill/89f8435a-ebc1-42b6-bf5c-496999e99776,إعداد الأطعمة والمشروبات,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.5.1
SkillGroup,http://data.europa.eu/esco/skill/8a3b45dc-8299-4b67-99db-6542daf79ac3,تطوير العلاقات أو الشبكات المهنية,,,released,2023-02-17T16:29:39.797Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.2.3
SkillGroup,http://data.europa.eu/esco/skill/8a57f720-70b3-41de-877c-7d723977dc88,قياس الخصائص المادية,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.5
SkillGroup,http://data.europa.eu/esco/skill/8bbdf1f1-e943-45fc-af2f-1446cbd88245,استخدام أكثر من لغة واحدة,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.15
SkillGroup,http://data.europa.eu/esco/skill/8bde58aa-9d5b-422b-801c-ff9186dd648e,مناولة المواد الخطرة والتخلص منها,,,released,2020-12-10T16:33:16.662Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.13.1
SkillGroup,http://data.europa.eu/esco/skill/8bf9699c-f964-4e4b-ac3d-55aface09cbc,تشغيل معدات إنتاج أو توزيع الطاقة,,,released,2023-01-23T20:37:57.924Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.4.4
SkillGroup,http://data.europa.eu/esco/skill/8c298a9b-e9ea-4396-897d-9aba982df6a0,تقديم المشورة بشأن المسائل التعليمية أو المهنية,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.5.8
SkillGroup,http://data.europa.eu/esco/skill/8d80f33a-ab38-429b-a4ed-3b1a6f8f3b4a,تشغيل آلات الخلط والفصل,,,released,2023-11-07T09:56:43.087Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.5.5
SkillGroup,http://data.europa.eu/esco/skill/8da6cd59-61e1-43c4-8dfc-bc69d283ccc7,تعبئة الأغراض وتغليفها,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.1.3
SkillGroup,http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,تشغيل المعدات السمعية والبصرية,,,released,2021-03-16T14:30:52.553Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.6.2
SkillGroup,http://data.europa.eu/esco/skill/8e77453d-3665-4d00-b887-2e9adb29cd15,تشغيل عربات السكك الحديدية,,,released,2022-06-19T15:45:14.266Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.2.3
SkillGroup,http://data.europa.eu/esco/skill/8eb65708-6a1c-4a11-8b51-ed9331962142,تركيب وتجميع معدات التسلق,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.1.8
SkillGroup,http://data.europa.eu/esco/skill/8ed41305-4abf-4b54-9f8f-0e043d26feba,تطوير السياسات والأنظمة,,,released,2022-08-02T10:52:47.757Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.1.4
SkillGroup,http://data.europa.eu/esco/skill/8f9f8b20-ff26-4392-b04f-695dcde5b90a,تقديم المعلومات البحثية أو التقنية,,,released,2022-06-19T15:45:14.266Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.4.2
SkillGroup,http://data.europa.eu/esco/skill/8fde007e-ea4c-48c2-84c5-752834acd31d,إجراء الدراسات والأبحاث والفحوصات,,,released,2023-02-21T15:14:24.011Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.1.0
SkillGroup,http://data.europa.eu/esco/skill/906211b3-afed-4a2b-b5e1-33f2885fee85,أداء المهام الكتابية والإدارية العامة,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.4.3
SkillGroup,http://data.europa.eu/esco/skill/91860993-1a8b-4473-91f3-600aa1924bd0,اتباع مقترب استباقي,,,released,2021-08-30T16:01:08.179Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","قبول المسؤوليات لإدارة الأنشطة وتبني مقترب تطلعي لاستباق المشاكل ولا سيما التعرف على الفرص.
  ",T3.2
SkillGroup,http://data.europa.eu/esco/skill/91b0b918-942e-4661-b88c-70b9396529e5,العمل مع الآخرين,,,released,2021-12-17T12:53:52.273Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.8.0
SkillGroup,http://data.europa.eu/esco/skill/925af2b5-2f4d-4cce-92cc-79e1ff887c7d,اتباع مدونة قواعد السلوك الأخلاقية,,,released,2021-09-03T15:52:21.316Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","تنفيذ الأنشطة في مكان العمل بما يتفق مع مبادئ الصواب والخطأ المقبولة، بما فيها العدالة، الشفافية وعدم التحيز في ممارسة العمل والسلوك تجاه الآخرين.
  ",T4.5
SkillGroup,http://data.europa.eu/esco/skill/92fc9726-5b5e-439e-a33c-06a8c63fbb9a,توزيع الموارد ومراقبتها,,,released,2021-12-17T12:49:57.067Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.3.0
SkillGroup,http://data.europa.eu/esco/skill/95bf4552-6d5b-41dc-b990-53ace372f705,توثيق التصميمات أو الإجراءات أو المشاكل أو الأنشطة الفنية,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.2.6
SkillGroup,http://data.europa.eu/esco/skill/969845ce-6895-44a8-a3d2-b8c2d8b5de21,رعاية الأطفال,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.6.3
SkillGroup,http://data.europa.eu/esco/skill/97ff8a90-ec21-4f13-9b58-22cc9fc47221,تركيب مواد البناء الإنشائية,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.1.1
SkillGroup,http://data.europa.eu/esco/skill/9827c329-3492-4e8d-852c-da0894228ff6,توزيع الموارد ومراقبتها,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.3
SkillGroup,http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec,استخدام الأدوات الرقمية للتعاون والإنتاجية,,,released,2023-06-30T08:18:14.318Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S5.6.1
SkillGroup,http://data.europa.eu/esco/skill/9a540c0f-81c0-4687-a14b-e9196d9af6c0,تقديم التعليمات,,,released,2023-10-27T15:23:01.397Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.8.2
SkillGroup,http://data.europa.eu/esco/skill/9adca63b-9c75-4804-8dab-d62872540a10,إتقان اللغات,,,released,2023-11-22T12:48:36.576Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","الاتصال من خلال القراءة، الكتابة، الحديث والاستماع في اللغة الأم و/أو لغة أجنبية.
  ",T1.1
SkillGroup,http://data.europa.eu/esco/skill/9b8bb484-dcba-49af-8ae0-cfe8b6e9ed45,العمل باستخدام آلات ومعدّات متخصصة,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8
SkillGroup,http://data.europa.eu/esco/skill/9bdf8a77-8524-43da-bac6-d15d22e1b7ed,إدخال المعلومات وتحويلها,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.4.2
SkillGroup,http://data.europa.eu/esco/skill/9c17f73f-345c-4c55-8b59-47b445941b7b,التوسط وتسوية النزاعات,,,released,2021-12-17T12:56:02.187Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.1.2
SkillGroup,http://data.europa.eu/esco/skill/9d0d6866-cd91-490b-9e3a-d0914ad95a2e,التعامل مع الحيوانات,,,released,2021-09-15T09:05:01.998Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.9.0
SkillGroup,http://data.europa.eu/esco/skill/9f6f5c32-2770-4257-bd66-adc29442ff20,إنشاء البنية التحتية الدّاخلية أو الخارجية,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.2
SkillGroup,http://data.europa.eu/esco/skill/a0ad9ea8-9620-4aba-a836-cbdd16e12880,تشغيل آلات تصنيع ومعالجة المنسوجات ومنتجات الفراء والجلود,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.5.3
SkillGroup,http://data.europa.eu/esco/skill/a19c5139-1250-4a60-9c31-a3243cca06cc,تبادل الاتصال مع الزملاء والعملاء,,,released,2022-07-15T14:44:44.924Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.2.1
SkillGroup,http://data.europa.eu/esco/skill/a4cf0e8a-54f6-4fd5-8650-1c82ea86cfd2,العمل باستخدام آلات ومعدّات متخصصة,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.0.0
SkillGroup,http://data.europa.eu/esco/skill/a5524d0d-38e5-4cfc-96c4-46c3c6df3dd1,تشغيل منشأة متنقلة,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.1.0
