conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9438b0dc-062a-4893-b176-959706e4ae1e,استخدام مواد صديقة للبيئة,released,skill/competence,cross-sector,,العمل بمواد صديقة للبيئة مثل أنظمة مواد التشطيب القائمة على الماء أو مواد لاصقة خالية من الفورمالدهايد.,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/2aaad52d-599e-4e77-a681-bbc236825821 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,تبني سبل تخفيف وطأة الاستهلاك السلبية | تقييم آثار التصرفات الشخصية على البيئة | الالتزام بقوانين ومعايير حماية البيئة
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/94747ff4-603d-47d4-9780-bf53be41e190,فحص المعدات الصناعية,released,skill/competence,cross-sector,,فحص المعدات المُستخدَمة في الأنشطة الصناعية مثل معدات التصنيع والتركيب من أجل ضمان امتثال المعدات لتشريعات الصحة والسلامة والتشريعات البيئية.,http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,تركيب الأجزاء الخشبية والمعدنية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/956487a3-5b0b-4d03-8d0e-01e71fb65482,سندات اجتماعية,released,knowledge,sector-specific,,"مجموعة من الأدوات المالية التي تهدف إلى تنمية رأس المال اللازم للمشروعات وتعود بالفائدة على المجتمع وتدر عائد استثماري عند تحقيق أهداف السياسة الاجتماعية المحددة. وعادة ما تستخدم السندات الاجتماعية لتمويل المشاريع في مجالات من قبيل البنى التحتية الاقتصادية، الحصول على الخدمات الأساسية، برامج التوظيف، الأمن الغذائي وأنظمة التغذية المستدامة.
	",http://data.europa.eu/esco/isced-f/0412,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9582094d-e08c-4df2-a6f1-7c321724f273,موارد الغذاء الطبيعية,released,knowledge,occupation-specific,,موقع وصفات وتحضيرات المنتجات الطبيعية الآمنة الصالحة للأكل والشرب، مثل الفاكهة والنباتات واللحوم والمياه العذبة أو المعاد تدويرها.,http://data.europa.eu/esco/isced-f/0721,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/95bff246-c3ce-4181-a11b-e4363453c2f8,معايير الإدارة البيئية,released,knowledge,cross-sector,,"المتطلبات المتعلقة بمنظمة معينة لتنفيذ نظام الإدارة البيئية من أجل تعزيز أدائها البيئي مثل ISO 14001.
	",http://data.europa.eu/esco/isced-f/0712,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/96835f47-da71-415b-8cbf-d37386dc98d4,اجراء مسوحات بيئية,released,skill/competence,cross-sector,,إجراء مسوحات من أجل جمع معلومات عن تحليل المخاطر البيئية وإدارتها داخل المؤسسة أو على نطاق أوسع.,http://data.europa.eu/esco/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,تنفيذ البحوث الأكاديمية أو أبحاث السوق
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/96d549bb-3e62-4c45-92a7-f114df089581,تحليل استراتيجيات سلسلة الإمداد,released,skill/competence,cross-sector,,فحص بيانات تخطيط إنتاج المؤسسة ووحدات وجودة وكمية وتكلفة الإنتاج المتوقعة لديها والوقت المتاح ومتطلبات العمل. تقديم توصيات من أجل تحسين المنتجات وجودة الخدمة وخفض التكاليف.,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/bdcf429c-5ccf-4c3d-bb61-4c987573a35e | http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06,التفكير الناقد | التعبير عن روح المبادرة التجارية | تحليل العمليات التجارية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/96d901a6-c931-4e8d-b685-a47e1deaaa1b,تحديد احتياجات الطاقة,released,skill/competence,sector-specific,,تحديد نوع وكمية الطاقة اللازمة في مبنى أو منشأة، من أجل تقديم خدمات طاقة أكثر فائدة واستدامة وفاعلية من حيث التكلفة، للعميل.,http://data.europa.eu/esco/skill/b917784a-d7c9-437c-be6e-0de41067fa62,تقدير الاحتياجات من الموارد
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/97725325-5287-4ebb-9f83-1ba2c38f465c,إنتاج منتجات مستدامة,released,skill/competence,cross-sector,,"تصنيع السلع بطريقة مستدامة طوال دورة حياة المنتج التي تشمل تعزيز المسؤولية الاجتماعية، والحفاظ على الموارد، وتقليل الآثار البيئية السلبية.
	",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,الالتزام بقوانين ومعايير حماية البيئة
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/97902800-f9e0-4a73-8826-6cc42f874a18,الخدمات اللوجستية الصديقة للبيئة,released,knowledge,cross-sector,,"النهج والأنشطة التي تهدف إلى تقليل التأثير البيئي للأنشطة اللوجستية إلى الحد الأدنى.
	",http://data.europa.eu/esco/isced-f/0413 | http://data.europa.eu/esco/skill/e843973c-23dd-416a-8a9c-9e89512542fb,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/97b473ae-8535-498d-9999-cc77549c5e50,التعرف على المصدر المناسب للمضخات الحرارية,released,skill/competence,sector-specific,,"تحديد مصادر الحرارة والطاقة المتوفرة والاختيار من بين مصادر الحرارة المتوفرة المختلفة، والأخذ في الاعتبار تأثير مصدر الحرارة على أداء الطاقة.
	",http://data.europa.eu/esco/skill/6ee936b0-4e0c-4e04-97c7-1f4ee9230d67,وضع الأهداف والاستراتيجيات
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/982ccb23-102c-4d7a-a899-4df50a032def,تثبيت أنظمة الطاقة الشمسية المركزة,released,skill/competence,occupation-specific,,تثبيت الأنظمة التي تستخدم المواد الانعكاسية، مثل العدسات والمرايا وأنظمة التتبّع لتركُّز ضوء الشمس على الحزمة، والتي تشغل محطة الطاقة الشمسية من خلال توليدها للحرارة.,http://data.europa.eu/esco/skill/b85caa4a-f04b-4331-80df-11404fd71225,تركيب معدات التدفئة والتهوية وتكييف الهواء
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/988f696e-01c9-4aa5-b024-4aa96505ee0c,تشغيل معدات تسخين المياه,released,skill/competence,sector-specific,,تشغيل معدات تسخين المياه، مثل الأجهزة الكهربائية ومبادلات الحرارة ومضخّات الحرارة والسخانات الشمسية.,http://data.europa.eu/esco/skill/8bf9699c-f964-4e4b-ac3d-55aface09cbc,تشغيل معدات إنتاج أو توزيع الطاقة
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9920e559-e66c-44a8-b853-bf5c66f123fe,الاشراف على أنظمة الترشيح البيولوجي,released,skill/competence,occupation-specific,,"الإشراف على أنظمة الترشيح الأحيائي المستخدمة لمراقبة تلوث الماء والهواء.
   ",http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,تركيب الأجزاء الخشبية والمعدنية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/995f7d9c-45c9-4622-b704-739982ff9070,تنمية مستجمعات المياه,released,knowledge,sector-specific,,دراسة الخصائص ذات الصلة لمستجمعات المياه التي تهدف إلى التوزيع المستدام لمواردها وعملية وضع وتنفيذ خطط وبرامج ومشاريع لدعم وتعزيز وظائف مستجمعات المياه التي تؤثر على المجتمعات النباتية والحيوانية والبشرية داخل حدود مستجمعات المياه.,http://data.europa.eu/esco/isced-f/0732,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9a354775-1a03-4258-a357-be4ab0a07465,تأسيس أسطح زراعية خضراء,released,skill/competence,sector-specific,,تأسيس أسطح تكسوها النباتات، مع مراعاة الماء والتصريف والمرشحات والتربة. زراعة أعشاب مناسبة وربما شجيرات وأشجار. تأسيس أسطح زراعية خضراء مع مراعاة لوائح الصحة والسلامة.,http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d,تصميم الهياكل أو المرافق
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9b242812-7d88-4219-bac7-1195ecc4db51,أنظمة إعادة التوزيع,released,knowledge,sector-specific,,خصائص وتشغيل أنظمة الدورة الدموية المعقدة، والتهوية، والحشوات البيولوجية.,http://data.europa.eu/esco/isced-f/0732,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9b5aa426-7daa-4143-8d70-c3623e8c7e60,تصميم أنظمة النوافذ والجدار الستائري,released,skill/competence,sector-specific,,"تصميم نظام النوافذ/الجدار الستائري لتحقيق الراحة النموذجية وأداء الطاقة. تقييم وتصميم نظام الحجب المثالي وأسلوب التحكم فيه.
	",http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,تصميم النٌّظم والمنتجات
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9be02d2d-9d45-400b-aa05-1e9aee7bd815,توليد القدرة بطواحين رياح صغيرة,released,knowledge,sector-specific,,"توربينات الرياح الصغيرة لتوليد الكهرباء في الموقع (على الأسطح، إلخ...)، ومساهمتها في أداء الطاقة.
	",http://data.europa.eu/esco/skill/25fb676a-cf69-487d-a9c1-273c6f291b6a | http://data.europa.eu/esco/isced-f/0713,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9c07b3e2-b919-4594-b6f2-e01df6e9390f,تصميم مناخ صغري بالمباني,released,skill/competence,sector-specific,,"مناقشة وتقدير الظروف المناخية والمحلية في الموقع من أجل تطبيق أفضل الاستراتيجيات الخاملة (المناخ الصغري والشامل). الجمع ما بين استراتيجيات تصميم متعددة، بما في ذلك استراتيجيات التصميم الخامل الرئيسي وتقييم أداءها كبناء مفهوم طاقة متكامل.
	",http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,تصميم النٌّظم والمنتجات
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9ccb56ee-3d5f-4d48-8692-8f96fe1e4adb,نظام تبريد بالامتصاص الشمسي,released,knowledge,sector-specific,,"نظام التبريد بالامتصاص باستخدام الطاقة الشمسية هو نظام تبريد منشط بالحرارة يعتمد على عملية امتصاص المحلول. ويساهم في أداء الطاقة.
	",http://data.europa.eu/esco/isced-f/0713,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9cf2856d-0375-4ec3-a51f-7f9c82119859,القيام بصيانة أنظمة الطاقة الشمسية,released,skill/competence,cross-sector,,اختبار أداء الألواح الشمسية، وقراءة عدادات القياس للتحقق من مؤشرات الكهرباء، مع تحديد ومعالجة الأعطال، وتنظيف الألواح إذا لزم الأمر.,http://data.europa.eu/esco/skill/ab75d510-ac75-482d-b671-bb3bad741f07 | http://data.europa.eu/esco/skill/ec0401f1-f690-46be-934b-f6f5611085f5,تنفيذ القياسات المتعلقة بالعمل | صيانة المعدات الكهربائية والإلكترونية والدقيقة
